City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
308,Lodwar,KE,2020-08-26 20:01:31,3.12,35.6,89.33,31,0,7.54
309,Bulungu,CD,2020-08-26 20:02:55,-4.55,18.6,80.69,62,15,0.43
310,Dunedin,NZ,2020-08-26 20:02:55,-45.87,170.5,45.0,81,100,4.0
311,Tshikapa,CD,2020-08-26 20:02:55,-6.42,20.8,79.2,64,30,3.8
312,Ayan,RU,2020-08-26 20:02:55,56.45,138.17,53.28,84,100,12.53
313,Rosarito,MX,2020-08-26 20:02:55,32.33,-117.03,82.4,69,20,12.75
314,La Romana,DO,2020-08-26 20:00:49,18.43,-68.97,89.6,70,20,13.87
315,Longyearbyen,SJ,2020-08-26 19:58:19,78.22,15.64,41.0,86,75,11.41
316,Slave Lake,CA,2020-08-26 20:02:56,55.28,-114.77,66.2,48,20,13.87
317,Kabalo,CD,2020-08-26 20:02:56,-6.05,26.92,80.85,56,49,3.15
318,Tucuman,AR,2020-08-26 19:58:28,-26.82,-65.22,87.8,23,0,9.17
319,Hofn,IS,2020-08-26 20:02:56,64.25,-15.21,50.0,87,90,6.93
320,Vidim,RU,2020-08-26 20:02:56,56.41,103.11,53.8,81,52,3.67
321,Makakilo City,US,2020-08-26 20:00:54,21.35,-158.09,84.2,58,20,8.05
322,San Quintin,MX,2020-08-26 20:02:56,30.48,-115.95,80.01,61,0,13.06
323,Zhigansk,RU,2020-08-26 20:02:56,66.77,123.37,39.25,72,0,2.13
324,Bam,IR,2020-08-26 20:02:56,29.11,58.36,84.18,32,100,9.13
325,Glendive,US,2020-08-26 20:02:56,47.11,-104.71,90.0,24,1,12.75
326,Dodge City,US,2020-08-26 20:02:56,37.75,-100.02,93.99,30,1,18.34
327,Hirado,JP,2020-08-26 20:02:57,33.36,129.55,82.0,60,100,7.0
328,Kavieng,PG,2020-08-26 20:02:57,-2.57,150.8,82.35,77,47,11.34
329,Morehead,US,2020-08-26 20:02:57,37.27,-87.18,84.2,100,75,7.45
330,Price,US,2020-08-26 20:02:57,39.6,-110.81,87.8,22,1,6.93
331,Santa Rosa,PH,2020-08-26 20:02:57,14.31,121.11,82.4,83,100,3.36
332,Ugoofaaru,MV,2020-08-26 20:02:57,5.67,73.0,82.67,71,100,11.36
333,Solnechnyy,RU,2020-08-26 20:02:57,50.72,136.63,55.96,86,100,0.67
334,Yarim,YE,2020-08-26 20:02:57,14.3,44.38,63.3,70,98,1.39
335,Unai,BR,2020-08-26 20:01:35,-16.36,-46.91,83.55,15,0,7.52
336,Katsuura,JP,2020-08-26 20:02:57,35.13,140.3,82.4,94,40,6.93
337,Biltine,TD,2020-08-26 20:02:57,14.53,20.92,78.94,76,90,6.71
338,Nantucket,US,2020-08-26 20:02:57,41.28,-70.1,71.6,46,20,19.46
339,Aksehir,TR,2020-08-26 20:02:58,38.36,31.42,67.96,53,61,4.88
340,Mount Isa,AU,2020-08-26 20:02:58,-20.73,139.5,60.8,21,58,9.17
341,Ullapool,GB,2020-08-26 20:02:58,57.9,-5.16,53.01,76,25,2.62
342,Bani Walid,LY,2020-08-26 20:02:58,31.76,13.99,73.22,68,0,10.07
343,Misratah,LY,2020-08-26 20:02:58,32.38,15.09,80.44,73,0,10.69
344,Machakos,KE,2020-08-26 20:02:58,-1.52,37.27,64.4,67,14,6.82
345,Nhulunbuy,AU,2020-08-26 20:02:58,-12.23,136.77,71.6,78,65,5.82
346,Bandarbeyla,SO,2020-08-26 20:02:58,9.49,50.81,76.91,79,100,31.65
347,Hambantota,LK,2020-08-26 20:02:59,6.12,81.12,78.8,94,5,5.82
348,Aksarka,RU,2020-08-26 20:02:59,66.56,67.8,52.79,90,1,6.85
349,Tabuk,PH,2020-08-26 20:02:59,17.42,121.44,73.62,73,100,2.51
350,Cap Malheureux,MU,2020-08-26 20:02:59,-19.98,57.61,69.01,78,0,3.0
351,Ancud,CL,2020-08-26 20:00:29,-41.87,-73.82,52.0,100,90,12.75
352,Abonnema,NG,2020-08-26 20:02:59,4.71,6.79,82.4,74,20,9.01
353,Ust-Kuyga,RU,2020-08-26 20:00:59,70.02,135.6,34.92,85,0,1.99
354,Mandera,KE,2020-08-26 20:02:59,3.94,41.87,84.88,43,99,10.07
355,Grand Baie,MU,2020-08-26 20:02:59,-20.02,57.58,69.01,78,0,3.0
356,Crateus,BR,2020-08-26 20:01:53,-5.18,-40.68,89.06,35,75,2.93
357,Bushehr,IR,2020-08-26 20:02:59,28.97,50.84,86.0,70,3,4.38
358,Bac Lieu,VN,2020-08-26 20:03:00,9.29,105.72,80.35,82,0,9.53
359,Kavaratti,IN,2020-08-26 19:59:59,10.57,72.64,81.21,74,100,9.6
360,Vestmanna,FO,2020-08-26 20:03:00,62.16,-7.17,48.2,76,81,6.93
361,Tual,ID,2020-08-26 20:03:00,-5.67,132.75,79.77,83,81,22.7
362,Faya,SA,2020-08-26 20:03:00,18.39,42.45,69.8,94,100,4.7
363,Pangnirtung,CA,2020-08-26 20:03:00,66.15,-65.71,49.17,67,24,3.78
364,Pskov,RU,2020-08-26 20:03:00,57.81,28.35,55.4,87,100,4.47
365,Perelyub,RU,2020-08-26 20:03:00,51.87,50.37,71.4,31,26,6.91
366,Viedma,AR,2020-08-26 20:03:00,-40.81,-63.0,48.0,96,100,3.0
367,Rio Grande,BR,2020-08-26 20:03:00,-32.03,-52.1,77.0,65,98,11.41
368,Myitkyina,MM,2020-08-26 20:03:00,25.38,97.4,75.43,92,66,0.69
369,Gimli,CA,2020-08-26 20:01:01,50.63,-96.99,73.0,99,23,3.0
370,Atambua,ID,2020-08-26 20:03:00,-9.11,124.89,67.55,82,73,3.85
371,Sangar,RU,2020-08-26 20:03:00,63.92,127.47,39.49,72,0,3.18
372,Key West,US,2020-08-26 20:01:38,24.56,-81.78,89.6,70,1,8.05
373,Zonguldak,TR,2020-08-26 19:58:54,41.25,31.83,57.92,92,0,2.82
374,Geraldton,AU,2020-08-26 20:03:01,-28.77,114.6,46.4,93,0,5.82
375,Tiksi,RU,2020-08-26 20:03:01,71.69,128.87,37.49,81,21,5.06
376,Severo-Kurilsk,RU,2020-08-26 19:59:55,50.68,156.12,53.49,90,100,15.41
377,Malanje,AO,2020-08-26 20:00:19,-9.54,16.34,74.16,58,93,6.76
378,Shangrao,CN,2020-08-26 20:03:01,28.45,117.97,73.8,91,22,2.48
379,Coquimbo,CL,2020-08-26 20:03:01,-29.95,-71.34,60.8,63,20,11.41
380,Nuuk,GL,2020-08-26 20:03:01,64.18,-51.72,57.2,50,20,4.7
381,Teshie,GH,2020-08-26 20:03:01,5.58,-0.11,77.0,88,20,13.87
382,Bilibino,RU,2020-08-26 20:03:01,68.05,166.44,40.87,90,100,1.01
383,Kirakira,SB,2020-08-26 20:00:53,-10.45,161.92,80.62,82,100,13.09
384,Celestun,MX,2020-08-26 20:03:02,20.87,-90.4,87.26,66,39,7.9
385,Ukholovo,RU,2020-08-26 20:03:02,53.79,40.49,54.0,76,100,6.33
386,Arlit,NE,2020-08-26 20:03:02,18.74,7.39,88.5,39,100,18.7
387,Marzuq,YE,2020-08-26 20:03:02,14.4,46.47,82.2,42,100,6.93
388,Axim,GH,2020-08-26 20:03:02,4.87,-2.24,75.11,87,100,6.69
389,Bowen,AU,2020-08-26 20:03:02,-20.02,148.23,55.4,93,75,4.7
390,Mananjary,MG,2020-08-26 20:03:02,-21.22,48.33,69.13,90,1,9.04
391,Oranjemund,NA,2020-08-26 20:03:02,-28.55,16.43,54.72,91,0,3.91
392,Tatarskaya Kargala,RU,2020-08-26 20:03:02,51.95,55.17,60.8,77,45,4.47
393,Belyy Yar,RU,2020-08-26 20:01:03,53.6,91.39,50.0,93,2,4.99
394,Port Blair,IN,2020-08-26 20:01:01,11.67,92.75,81.91,80,100,9.82
395,Itoman,JP,2020-08-26 20:00:39,26.12,127.67,82.4,88,20,14.99
396,Bambanglipuro,ID,2020-08-26 20:02:49,-7.95,110.28,73.38,81,51,9.42
397,Port Augusta,AU,2020-08-26 20:00:47,-32.5,137.77,46.4,61,0,9.17
398,Taltal,CL,2020-08-26 20:00:37,-25.4,-70.48,63.9,50,0,4.38
399,Paita,PE,2020-08-26 20:03:03,-5.09,-81.11,73.4,60,88,16.11
400,Les Cayes,HT,2020-08-26 20:03:03,18.2,-73.75,85.17,69,0,8.34
401,Suntar,RU,2020-08-26 20:03:03,62.14,117.63,39.88,69,0,2.19
402,Benguela,AO,2020-08-26 20:03:03,-12.58,13.41,69.49,86,56,6.04
403,Lata,PT,2020-08-26 20:01:06,40.16,-8.33,73.0,87,0,3.0
404,Tocopilla,CL,2020-08-26 20:03:03,-22.09,-70.2,67.14,56,18,12.35
405,Brigham City,US,2020-08-26 20:00:03,41.51,-112.02,87.8,20,1,3.36
406,Constantine,DZ,2020-08-26 19:58:59,36.37,6.61,78.8,36,0,8.05
407,Cabedelo,BR,2020-08-26 19:59:56,-6.98,-34.83,80.6,69,20,19.46
408,Santa Isabel,BR,2020-08-26 20:01:13,-23.32,-46.22,77.0,35,0,9.17
409,Shenkursk,RU,2020-08-26 20:03:03,62.11,42.9,53.78,97,100,6.62
410,Svetlogorsk,BY,2020-08-26 20:03:03,52.63,29.73,59.13,75,24,9.33
411,Bria,CF,2020-08-26 20:03:03,6.54,21.99,71.02,95,100,2.62
412,Andilamena,MG,2020-08-26 20:03:04,-17.02,48.58,58.5,93,46,6.55
413,Lavrentiya,RU,2020-08-26 20:03:04,65.58,-171.0,47.84,81,97,2.8
414,Batemans Bay,AU,2020-08-26 20:03:04,-35.72,150.18,39.99,88,0,5.01
415,Mazatlan,MX,2020-08-26 20:03:04,23.22,-106.42,89.6,66,40,5.82
416,Alice Springs,AU,2020-08-26 20:03:04,-23.7,133.88,53.6,32,0,4.7
417,Bengkulu,ID,2020-08-26 20:03:04,-3.8,102.27,75.6,89,15,5.14
418,Machilipatnam,IN,2020-08-26 20:03:04,16.17,81.13,78.76,85,100,8.7
419,Aitape,PG,2020-08-26 20:03:04,-3.14,142.35,77.05,85,71,5.59
420,Meybod,IR,2020-08-26 20:03:04,32.25,54.02,80.6,24,40,11.41
421,Adrar,MR,2020-08-26 20:03:04,20.5,-10.07,97.99,29,68,16.46
422,Alghero,IT,2020-08-26 20:03:04,40.56,8.32,78.8,83,0,3.36
423,Comodoro Rivadavia,AR,2020-08-26 20:00:08,-45.87,-67.5,53.6,62,48,6.93
424,Brae,GB,2020-08-26 20:03:04,60.4,-1.35,50.0,87,100,8.05
425,Palizada,MX,2020-08-26 20:03:04,18.25,-92.08,87.8,70,40,4.34
426,Amambai,BR,2020-08-26 20:03:04,-23.1,-55.23,77.02,59,0,10.2
427,Taree,AU,2020-08-26 20:03:05,-31.9,152.47,37.4,100,1,2.24
428,Altay,CN,2020-08-26 19:59:50,47.87,88.12,53.22,50,100,2.57
429,Tacuarembo,UY,2020-08-26 20:02:07,-31.73,-55.98,68.97,74,100,6.06
430,Nelson Bay,AU,2020-08-26 20:03:05,-32.72,152.15,42.01,100,20,3.36
431,Soyo,AO,2020-08-26 20:03:05,-6.13,12.37,73.6,87,0,9.64
432,Ixtapa,MX,2020-08-26 20:03:05,20.7,-105.2,86.0,74,40,8.05
433,Mayo,US,2020-08-26 20:02:36,38.89,-76.51,86.0,48,1,4.7
434,West Wendover,US,2020-08-26 20:00:10,40.74,-114.07,84.2,32,1,5.82
435,Sioux Lookout,CA,2020-08-26 20:03:05,50.1,-91.92,66.2,82,90,2.24
436,Saint-Joseph,RE,2020-08-26 20:03:05,-21.37,55.62,68.0,72,28,5.82
437,Padang,ID,2020-08-26 20:00:13,-0.95,100.35,77.07,75,54,4.36
438,Springbok,ZA,2020-08-26 20:03:05,-29.66,17.89,45.09,95,0,2.42
439,Maloy,NO,2020-08-26 20:03:05,61.94,5.11,57.2,67,20,12.75
440,Uttaradit,TH,2020-08-26 20:03:05,17.67,100.5,70.92,100,100,2.15
441,Saquena,PE,2020-08-26 20:03:05,-4.67,-73.52,95.81,31,0,0.89
442,Bubaque,GW,2020-08-26 20:00:43,11.28,-15.83,79.48,84,100,20.07
443,Trairi,BR,2020-08-26 20:03:06,-3.28,-39.27,80.49,69,0,13.98
444,Prince Rupert,CA,2020-08-26 19:59:46,54.32,-130.32,57.2,93,90,4.7
445,Nakhon Thai,TH,2020-08-26 20:03:06,17.1,100.84,74.28,87,100,1.61
446,Kamina,CD,2020-08-26 20:03:06,-8.74,24.99,76.17,48,55,4.85
447,Ostrovnoy,RU,2020-08-26 20:03:06,68.05,39.51,50.77,91,100,19.35
448,Salym,RU,2020-08-26 20:03:06,60.06,71.48,50.18,94,14,3.89
449,Fort Nelson,CA,2020-08-26 20:03:06,58.81,-122.7,66.2,39,75,11.41
450,Izhma,RU,2020-08-26 20:03:06,65.01,53.91,53.15,61,100,5.88
451,Bakchar,RU,2020-08-26 20:03:06,57.02,82.07,50.25,98,100,1.52
452,Meadow Lake,US,2020-08-26 20:02:04,34.8,-106.54,89.6,18,1,3.36
453,Iguape,BR,2020-08-26 20:03:06,-24.71,-47.56,67.32,69,0,8.79
454,Faanui,PF,2020-08-26 20:03:06,-16.48,-151.75,77.05,80,13,10.65
455,Pasighat,IN,2020-08-26 20:03:06,28.07,95.33,77.7,81,0,2.44
456,Jining,CN,2020-08-26 20:03:06,35.41,116.58,66.4,94,17,7.0
457,Myaundzha,RU,2020-08-26 20:03:06,63.05,147.19,33.03,92,1,3.83
458,Ambilobe,MG,2020-08-26 20:03:07,-13.2,49.05,69.53,78,26,5.73
459,Callaway,US,2020-08-26 20:03:07,30.15,-85.57,91.99,63,20,16.11
460,Catamarca,AR,2020-08-26 20:00:39,-28.47,-65.79,73.99,41,6,1.99
461,Aripuana,BR,2020-08-26 20:03:07,-9.17,-60.63,94.95,29,98,1.59
462,Warrnambool,AU,2020-08-26 20:03:07,-38.38,142.48,46.99,82,46,1.99
463,Pokhara,NP,2020-08-26 20:03:07,28.23,83.98,73.89,78,96,2.17
464,Bathsheba,BB,2020-08-26 20:03:07,13.22,-59.52,82.4,83,75,13.87
465,Hami,CN,2020-08-26 20:03:07,42.8,93.45,69.12,24,0,10.58
466,Klaksvik,FO,2020-08-26 20:03:07,62.23,-6.59,48.2,76,100,6.93
467,Ocean City,US,2020-08-26 20:03:07,39.28,-74.57,84.2,39,20,14.99
468,Sawtell,AU,2020-08-26 20:03:07,-30.38,153.1,46.0,93,0,1.12
469,Mutoko,ZW,2020-08-26 20:03:07,-17.4,32.23,64.08,52,0,5.53
470,Yatou,CN,2020-08-26 20:03:07,37.15,122.38,74.75,95,100,15.75
471,Hualmay,PE,2020-08-26 20:03:08,-11.1,-77.61,67.23,69,35,11.14
472,Stony Mountain,CA,2020-08-26 20:03:08,50.09,-97.22,73.0,60,75,11.41
473,Yaan,NG,2020-08-26 20:00:14,7.38,8.57,74.98,90,86,3.11
474,Saint-Pierre,RE,2020-08-26 20:03:08,-21.34,55.48,68.0,72,20,5.82
475,Phek,IN,2020-08-26 20:03:08,25.67,94.5,62.47,100,91,1.61
476,Acarau,BR,2020-08-26 20:00:51,-2.89,-40.12,81.41,69,0,17.11
477,Ustye,RU,2020-08-26 20:03:08,59.63,39.74,54.68,96,100,6.33
478,Vicuna,CL,2020-08-26 20:03:08,-30.03,-70.71,60.8,63,20,11.41
479,Maraa,BR,2020-08-26 20:03:08,-1.83,-65.37,91.76,43,56,2.33
480,Praxedis Guerrero,MX,2020-08-26 20:03:08,31.37,-106.02,91.99,19,5,11.41
481,Kolpny,RU,2020-08-26 20:03:08,52.23,37.04,58.93,80,99,4.32
482,Manado,ID,2020-08-26 19:58:43,1.49,124.85,77.0,83,20,2.24
483,Saint-Augustin,CA,2020-08-26 20:03:08,51.23,-58.65,63.27,63,21,26.02
484,Iskateley,RU,2020-08-26 20:03:08,67.68,53.15,52.88,91,100,8.16
485,Oyem,GA,2020-08-26 20:03:09,1.6,11.58,68.99,97,100,4.03
486,Uruzgan,AF,2020-08-26 20:03:09,32.83,66.0,68.5,37,0,2.64
487,Buchanan,LR,2020-08-26 20:03:09,5.88,-10.05,78.8,83,75,6.93
488,San Ramon,US,2020-08-26 20:00:13,37.78,-121.98,82.0,50,1,9.17
489,Port Hedland,AU,2020-08-26 20:03:09,-20.32,118.57,64.4,82,0,4.7
490,Oda,JP,2020-08-26 20:03:09,35.18,132.5,79.57,77,0,8.99
491,Kalmunai,LK,2020-08-26 20:03:09,7.42,81.82,78.62,83,100,4.88
492,Mathbaria,BD,2020-08-26 20:03:09,22.29,89.96,79.52,88,100,9.98
493,Keti Bandar,PK,2020-08-26 20:03:09,24.14,67.45,82.74,84,4,8.81
494,Varnavino,RU,2020-08-26 20:03:09,57.4,45.09,61.48,76,99,8.32
495,Bairiki,KI,2020-08-26 20:03:09,1.33,172.98,75.2,88,20,0.31
496,Christchurch,NZ,2020-08-26 20:00:03,-43.53,172.63,46.0,93,3,8.05
497,Sao Gabriel Da Cachoeira,BR,2020-08-26 20:00:09,-0.13,-67.09,87.8,62,75,3.36
498,Kholtoson,RU,2020-08-26 20:03:10,50.3,103.31,50.49,91,100,1.43
499,Hamilton,US,2020-08-26 20:03:04,39.18,-84.53,91.99,52,40,10.29
500,Jacareacanga,BR,2020-08-26 20:03:10,-6.22,-57.75,96.8,47,66,4.7
501,Bossier City,US,2020-08-26 20:03:10,32.52,-93.73,96.01,47,75,9.17
502,Quievrain,BE,2020-08-26 20:03:10,50.41,3.68,61.0,82,42,5.82
503,Port-Gentil,GA,2020-08-26 20:03:10,-0.72,8.78,77.0,88,40,14.07
504,Komsomolskiy,UZ,2020-08-26 20:03:10,40.43,71.72,62.6,88,90,4.7
505,Mayumba,GA,2020-08-26 20:03:10,-3.43,10.66,75.24,88,100,9.15
506,Tiarei,PF,2020-08-26 20:03:10,-17.53,-149.33,82.4,69,40,8.05
507,Altagracia De Orituco,VE,2020-08-26 20:03:10,9.86,-66.38,84.38,67,18,3.74
508,Evensk,RU,2020-08-26 20:03:11,61.95,159.23,47.79,59,12,19.06
509,Halifax,CA,2020-08-26 19:58:51,44.65,-63.57,69.01,37,0,3.0
510,Usinsk,RU,2020-08-26 20:03:11,65.99,57.53,52.52,92,17,7.92
511,Atherton,GB,2020-08-26 20:03:11,53.52,-2.49,59.0,84,79,1.99
512,Margate,GB,2020-08-26 19:59:47,51.38,1.39,66.0,71,70,7.49
513,Kutum,SD,2020-08-26 20:03:11,14.2,24.67,80.33,55,29,6.85
514,Iraquara,BR,2020-08-26 20:03:11,-12.25,-41.62,79.65,31,0,10.54
515,Dudinka,RU,2020-08-26 20:03:11,69.41,86.18,55.4,87,99,6.71
516,Montemorelos,MX,2020-08-26 20:01:00,25.2,-99.82,92.41,38,29,5.44
517,North Myrtle Beach,US,2020-08-26 20:02:09,33.82,-78.68,93.99,55,20,4.7
518,Vestmannaeyjar,IS,2020-08-26 20:00:21,63.44,-20.27,51.4,76,0,10.76
519,Cabinda,AO,2020-08-26 20:03:11,-5.55,12.2,74.17,86,0,8.55
520,Makushino,RU,2020-08-26 20:03:11,55.21,67.24,54.28,95,0,6.35
521,Gojra,PK,2020-08-26 20:03:12,31.15,72.69,86.43,64,45,3.96
522,Noumea,NC,2020-08-26 19:59:50,-22.28,166.46,60.8,72,75,3.36
523,Sept-Iles,CA,2020-08-26 20:01:10,50.2,-66.38,53.6,54,90,23.04
524,Nanyamba,TZ,2020-08-26 20:03:12,-10.68,39.83,67.15,98,15,1.74
525,Strezhevoy,RU,2020-08-26 20:03:12,60.73,77.59,55.4,93,0,4.47
526,Angoche,MZ,2020-08-26 20:03:12,-16.23,39.91,74.28,88,0,10.63
527,Nioro,GM,2020-08-26 20:03:12,13.35,-15.75,76.17,92,100,9.46
528,Wlodawa,PL,2020-08-26 20:03:12,51.55,23.55,59.0,89,100,9.48
529,Inirida,CO,2020-08-26 20:03:12,3.87,-67.92,82.99,81,98,0.81
530,Lagos,NG,2020-08-26 20:03:12,6.58,3.75,78.8,78,20,3.36
531,Lobito,AO,2020-08-26 20:03:12,-12.35,13.55,70.34,87,83,7.29
532,Kodinsk,RU,2020-08-26 20:03:12,58.69,99.18,59.2,63,100,1.66
533,Kaa-Khem,RU,2020-08-26 20:03:12,51.68,94.73,47.77,80,61,5.95
534,Novomikhaylovskiy,RU,2020-08-26 20:03:13,44.26,38.86,68.63,73,1,3.53
535,Lorengau,PG,2020-08-26 20:03:13,-2.02,147.27,81.63,76,64,7.23
536,Flinders,AU,2020-08-26 20:00:46,-34.58,150.86,43.0,83,29,4.0
537,Port Moresby,PG,2020-08-26 20:03:13,-9.44,147.18,75.2,94,40,23.04
538,Kupang,ID,2020-08-26 20:03:13,-10.17,123.58,73.63,74,99,8.59
539,Cangzhou,CN,2020-08-26 20:03:13,38.32,116.87,69.55,81,72,3.74
540,Ponta Delgada,PT,2020-08-26 19:59:49,37.73,-25.67,75.2,88,75,8.05
541,Pakokku,MM,2020-08-26 20:03:13,21.33,95.1,79.48,80,100,8.23
542,Sharjah,AE,2020-08-26 20:02:13,25.36,55.4,95.0,63,2,6.93
543,Almaznyy,RU,2020-08-26 20:03:13,48.04,40.05,69.8,40,96,4.47
544,Tigil,RU,2020-08-26 20:03:13,57.8,158.67,47.28,93,100,11.72
545,Walvis Bay,NA,2020-08-26 20:03:13,-22.96,14.51,57.2,76,0,5.82
546,San Andres,CO,2020-08-26 20:00:09,12.58,-81.7,77.0,94,90,4.7
547,Soavinandriana,MG,2020-08-26 20:03:14,-19.17,46.73,56.46,91,5,5.73
548,Marsaxlokk,MT,2020-08-26 20:01:10,35.84,14.54,80.01,78,1,6.93
549,Pisco,PE,2020-08-26 20:01:59,-13.7,-76.22,66.2,72,20,9.17
